N	Total Time	Average CPE
1398	15622	11.17
1399	15624	11.17
1400	15846	11.32
1401	15650	11.17
1402	15684	11.19
1403	15718	11.20
1404	15901	11.33
1405	15682	11.16
1406	15696	11.16
1407	15645	11.12
1408	15702	11.15
1409	15726	11.16
1410	15724	11.15
1411	15812	11.21
1412	15786	11.18
1413	15797	11.18
1414	15722	11.12
1415	15800	11.17
1416	15796	11.16
1417	15884	11.21
1418	15868	11.19
1419	15782	11.12
1420	15822	11.14
1421	15907	11.19
1422	15870	11.16
1423	15986	11.23
1424	15894	11.16
1425	16020	11.24
1426	16254	11.40
1427	16322	11.44
1428	16248	11.38
1429	16204	11.34
1430	16128	11.28
1431	15928	11.13
1432	16122	11.26
1433	16006	11.17
1434	15942	11.12
1435	15869	11.06
1436	15998	11.14
1437	15958	11.11
1438	16010	11.13
1439	16215	11.27
1440	15960	11.08
1441	15996	11.10
1442	16034	11.12
1443	16053	11.12
1444	16058	11.12
1445	16079	11.13
1446	16078	11.12
1447	16154	11.16
1448	16110	11.13
1449	16066	11.09
1450	16134	11.13
1451	16103	11.10
1452	16106	11.09
1453	16199	11.15
1454	16357	11.25
1455	16149	11.10
1456	16217	11.14
1457	16272	11.17
1458	16219	11.12
1459	16280	11.16
1460	16304	11.17
1461	16210	11.10
1462	16231	11.10
1463	16166	11.05
1464	16236	11.09
1465	16363	11.17
1466	16292	11.11
1467	16294	11.11
1468	16328	11.12
1469	16342	11.12
1470	16354	11.13
1471	16381	11.14
1472	16356	11.11
1473	16358	11.11
1474	16300	11.06
1475	16328	11.07
1476	16343	11.07
1477	16459	11.14
1478	16382	11.08
1479	16358	11.06
1480	16575	11.20
1481	16404	11.08
1482	16447	11.10
1483	16372	11.04
1484	16412	11.06
1485	16404	11.05
1486	16432	11.06
1487	16522	11.11
1488	16414	11.03
1489	16497	11.08
1490	16496	11.07
1491	16518	11.08
1492	16432	11.01
1493	16525	11.07
1494	16558	11.08
1495	16497	11.03
1496	16522	11.04
1497	16576	11.07
1498	16607	11.09
1499	16618	11.09
