N	Total Time	Average CPE
677	6985	10.32
678	7447	10.98
679	6192	9.12
680	6301	9.27
681	7740	11.37
682	5959	8.74
683	5961	8.73
684	5985	8.75
685	5984	8.74
686	6014	8.77
687	6029	8.78
688	6031	8.77
689	7015	10.18
690	6032	8.74
691	6055	8.76
692	6050	8.74
693	6065	8.75
694	6055	8.72
695	6062	8.72
696	6082	8.74
697	6243	8.96
698	6237	8.94
699	6188	8.85
700	6196	8.85
701	6128	8.74
702	6210	8.85
703	6138	8.73
704	6147	8.73
705	6728	9.54
706	6311	8.94
707	6093	8.62
708	6103	8.62
709	6113	8.62
710	6122	8.62
711	6229	8.76
712	6132	8.61
713	6206	8.70
714	6141	8.60
715	7036	9.84
716	6136	8.57
717	6131	8.55
718	6133	8.54
719	6161	8.57
720	6149	8.54
721	6152	8.53
722	6264	8.68
723	6158	8.52
724	6162	8.51
725	6179	8.52
726	6186	8.52
727	6187	8.51
728	7264	9.98
729	6399	8.78
730	8363	11.46
731	6287	8.60
732	6292	8.60
733	6368	8.69
734	6308	8.59
735	6370	8.67
736	6336	8.61
737	6358	8.63
738	6362	8.62
739	6375	8.63
740	6385	8.63
741	6675	9.01
742	6330	8.53
743	6412	8.63
744	6360	8.55
745	6429	8.63
746	7487	10.04
747	6598	8.83
748	8767	11.72
749	8358	11.16
750	8766	11.69
751	7262	9.67
752	6525	8.68
753	6446	8.56
754	6443	8.55
755	6443	8.53
756	6453	8.54
757	6468	8.54
758	6562	8.66
759	6432	8.47
760	6416	8.44
761	6438	8.46
762	6446	8.46
763	6439	8.44
764	6448	8.44
765	6457	8.44
766	6458	8.43
767	6498	8.47
768	6460	8.41
769	6482	8.43
770	6490	8.43
771	6490	8.42
772	6499	8.42
773	6580	8.51
774	6589	8.51
775	6532	8.43
776	6505	8.38
777	6994	9.00
778	6429	8.26
779	6376	8.18
780	6277	8.05
781	6217	7.96
782	6301	8.06
783	6165	7.87
784	6531	8.33
785	6328	8.06
786	6449	8.20
787	6549	8.32
788	6616	8.40
789	6446	8.17
790	6378	8.07
791	6375	8.06
792	6929	8.75
793	6233	7.86
794	6232	7.85
795	6220	7.82
796	6238	7.84
797	6262	7.86
798	6259	7.84
799	6264	7.84
800	6267	7.83
801	6270	7.83
802	6281	7.83
803	6278	7.82
804	6293	7.83
805	6287	7.81
806	6295	7.81
807	6310	7.82
808	6422	7.95
809	6312	7.80
810	6318	7.80
811	6323	7.80
812	6315	7.78
813	6338	7.80
814	6414	7.88
815	6341	7.78
816	6375	7.81
817	6348	7.77
818	6365	7.78
819	6362	7.77
820	6367	7.76
821	6382	7.77
822	6377	7.76
823	6395	7.77
824	6399	7.77
825	6416	7.78
826	6415	7.77
827	6404	7.74
828	6427	7.76
829	6425	7.75
830	6428	7.74
831	6432	7.74
832	6442	7.74
833	6450	7.74
834	6440	7.72
835	6455	7.73
836	6466	7.73
837	6467	7.73
838	6488	7.74
839	6549	7.81
840	6481	7.72
841	6482	7.71
842	6493	7.71
843	6492	7.70
844	6498	7.70
845	6510	7.70
846	6523	7.71
847	6529	7.71
848	6538	7.71
849	6534	7.70
850	6528	7.68
851	6543	7.69
852	6548	7.69
853	6553	7.68
854	6565	7.69
855	6554	7.67
856	6593	7.70
857	6583	7.68
858	6575	7.66
859	6611	7.70
860	6596	7.67
861	6605	7.67
862	6610	7.67
863	6541	7.58
864	6448	7.46
865	6451	7.46
866	6463	7.46
867	6460	7.45
868	6463	7.45
869	6473	7.45
870	6480	7.45
871	6481	7.44
