N	Total Time	Average CPE
710	36180	50.96
711	36206	50.92
712	36390	51.11
713	36375	51.02
714	36439	51.04
715	36515	51.07
716	38449	53.70
717	36811	51.34
718	41789	58.20
719	44564	61.98
720	43971	61.07
721	37566	52.10
722	44239	61.27
723	37801	52.28
724	37283	51.50
725	37303	51.45
726	37374	51.48
727	37486	51.56
728	37528	51.55
729	37600	51.58
730	37807	51.79
731	37802	51.71
732	38886	53.12
733	39028	53.24
734	38308	52.19
735	38150	51.90
736	38223	51.93
737	38306	51.98
738	38396	52.03
739	45577	61.67
740	46702	63.11
741	46648	62.95
742	46605	62.81
743	46694	62.85
744	46772	62.87
745	47132	63.26
746	46540	62.39
747	39581	52.99
748	40211	53.76
749	41297	55.14
750	39335	52.45
751	39683	52.84
752	47645	63.36
753	47605	63.22
754	41512	55.06
755	39827	52.75
756	39832	52.69
757	43151	57.00
758	48061	63.41
759	48143	63.43
760	48514	63.83
761	48511	63.75
762	48654	63.85
763	48500	63.56
764	48589	63.60
765	48770	63.75
766	49020	63.99
767	48951	63.82
768	48960	63.75
769	49298	64.11
770	49399	64.15
771	49499	64.20
772	49473	64.08
773	50167	64.90
774	48738	62.97
775	41275	53.26
776	41380	53.32
777	41428	53.32
778	41492	53.33
779	41584	53.38
780	42162	54.05
781	41716	53.41
782	41911	53.59
783	41922	53.54
784	41915	53.46
785	41984	53.48
786	42165	53.65
787	42863	54.46
788	42344	53.74
789	42416	53.76
790	42552	53.86
791	42562	53.81
792	42708	53.92
793	42800	53.97
794	46990	59.18
795	43027	54.12
796	43167	54.23
797	43173	54.17
798	43202	54.14
799	43263	54.15
800	43391	54.24
801	43547	54.37
802	43521	54.27
803	44102	54.92
804	43563	54.18
805	43632	54.20
806	43777	54.31
807	43782	54.25
808	43946	54.39
809	44030	54.43
810	44102	54.45
811	44191	54.49
812	52474	64.62
813	44332	54.53
814	44490	54.66
815	44664	54.80
816	44657	54.73
817	44692	54.70
818	44763	54.72
819	44772	54.67
820	45440	55.41
821	45043	54.86
822	45088	54.85
823	45145	54.85
824	45829	55.62
825	51773	62.76
826	51967	62.91
827	46751	56.53
828	45926	55.47
829	45824	55.28
830	45877	55.27
831	46012	55.37
832	46144	55.46
833	46043	55.27
834	46124	55.30
835	46289	55.44
836	46515	55.64
837	46450	55.50
838	46506	55.50
839	46562	55.50
840	46595	55.47
841	46716	55.55
842	46794	55.57
843	47009	55.76
844	46966	55.65
845	48158	56.99
846	47927	56.65
847	48153	56.85
848	47356	55.84
849	47398	55.83
850	47523	55.91
851	47620	55.96
852	47673	55.95
853	47838	56.08
854	47842	56.02
855	48501	56.73
856	50073	58.50
857	54089	63.11
858	48441	56.46
859	48356	56.29
860	48388	56.27
861	48588	56.43
862	48738	56.54
863	49463	57.32
864	48654	56.31
865	50105	57.92
866	55725	64.35
867	55699	64.24
868	51313	59.12
869	49123	56.53
870	49312	56.68
871	49457	56.78
872	49532	56.80
873	49522	56.73
874	49645	56.80
875	49829	56.95
876	52856	60.34
877	53811	61.36
878	50015	56.96
879	50104	57.00
880	50234	57.08
881	50377	57.18
882	50368	57.11
883	50433	57.12
884	50605	57.25
885	53649	60.62
886	50613	57.13
887	50718	57.18
888	50756	57.16
889	50921	57.28
890	50990	57.29
891	51125	57.38
892	51175	57.37
893	51534	57.71
894	51303	57.39
895	52476	58.63
896	58319	65.09
897	57618	64.23
898	51856	57.75
899	58323	64.88
900	58980	65.53
901	57235	63.52
902	52110	57.77
903	52050	57.64
904	52645	58.24
905	54110	59.79
906	52713	58.18
907	52693	58.10
908	52742	58.09
909	53266	58.60
910	52993	58.23
911	55177	60.57
912	53072	58.19
913	61157	66.98
914	60143	65.80
915	60279	65.88
