N	Total Time	Average CPE
566	57341	101.31
567	57364	101.17
568	57479	101.20
569	57580	101.20
570	57783	101.37
571	58042	101.65
572	57985	101.37
573	58104	101.40
574	58203	101.40
575	58328	101.44
576	58439	101.46
577	59323	102.81
578	61946	107.17
579	58759	101.48
580	58925	101.59
581	58978	101.51
582	59086	101.52
583	59201	101.55
584	59381	101.68
585	62288	106.48
586	62975	107.47
587	59722	101.74
588	60601	103.06
589	59862	101.63
590	59974	101.65
591	60116	101.72
592	60165	101.63
593	60271	101.64
594	60407	101.70
595	62884	105.69
596	60507	101.52
597	61510	103.03
598	63251	105.77
599	64086	106.99
600	61695	102.83
601	61130	101.71
602	61168	101.61
603	61284	101.63
604	61380	101.62
605	61582	101.79
606	61587	101.63
607	61702	101.65
608	61891	101.79
609	61896	101.64
610	62002	101.64
611	66159	108.28
612	62204	101.64
613	63351	103.35
614	66890	108.94
615	65548	106.58
616	62550	101.54
617	62638	101.52
618	62885	101.76
619	69041	111.54
620	64345	103.78
621	62436	100.54
622	61737	99.26
623	61749	99.12
624	61860	99.13
625	61940	99.10
626	62117	99.23
627	62101	99.04
628	62190	99.03
629	62336	99.10
630	63238	100.38
631	62449	98.97
632	62558	98.98
633	62655	98.98
634	62747	98.97
635	62886	99.03
636	63016	99.08
637	63083	99.03
638	63218	99.09
639	63291	99.05
640	63446	99.13
641	63432	98.96
642	63609	99.08
643	63633	98.96
644	63713	98.93
645	63815	98.94
646	64067	99.17
647	65271	100.88
648	64109	98.93
649	64241	98.98
650	73177	112.58
651	68289	104.90
652	66838	102.51
653	67181	102.88
654	66401	101.53
655	66219	101.10
656	65583	99.97
657	65616	99.87
658	65723	99.88
659	69065	104.80
660	67492	102.26
661	66006	99.86
662	66166	99.95
663	66944	100.97
664	66313	99.87
665	66412	99.87
666	66569	99.95
667	66609	99.86
668	66710	99.87
669	66846	99.92
670	66898	99.85
671	69475	103.54
672	68672	102.19
673	67301	100.00
674	67393	99.99
675	68671	101.73
676	67591	99.99
677	70130	103.59
678	67824	100.04
679	69569	102.46
680	67972	99.96
681	68166	100.10
682	68160	99.94
683	68256	99.94
684	69376	101.43
685	68458	99.94
686	68555	99.93
687	68696	99.99
688	68742	99.92
689	68848	99.92
690	68951	99.93
691	69047	99.92
692	69144	99.92
693	70222	101.33
694	73334	105.67
695	69467	99.95
696	69611	100.02
697	69668	99.95
698	69748	99.93
699	71653	102.51
700	71658	102.37
701	70052	99.93
702	70222	100.03
703	71120	101.17
704	70367	99.95
705	70516	100.02
706	70529	99.90
707	70624	99.89
708	70815	100.02
709	70856	99.94
710	76534	107.79
711	70959	99.80
712	75379	105.87
713	71251	99.93
714	76307	106.87
715	73514	102.82
716	74756	104.41
717	73095	101.95
718	71729	99.90
719	74796	104.03
720	71962	99.95
721	73348	101.73
722	73945	102.42
723	74035	102.40
724	74138	102.40
725	74593	102.89
726	73615	101.40
727	73603	101.24
728	75089	103.14
729	73814	101.25
730	73932	101.28
731	74173	101.47
732	74114	101.25
733	74245	101.29
734	74319	101.25
735	74399	101.22
736	74566	101.31
737	74714	101.38
738	74734	101.27
739	75528	102.20
740	75775	102.40
741	75866	102.38
742	76038	102.48
743	76076	102.39
744	76173	102.38
745	76376	102.52
746	76371	102.37
747	80274	107.46
748	76568	102.36
749	80438	107.39
750	74955	99.94
751	82217	109.48
752	75005	99.74
753	75167	99.82
754	75187	99.72
755	75295	99.73
756	75443	99.79
757	75486	99.72
758	75641	99.79
759	75687	99.72
760	75800	99.74
761	75931	99.78
762	75974	99.70
763	76080	99.71
764	76222	99.77
765	76287	99.72
766	76464	99.82
767	80775	105.31
768	76638	99.79
769	80976	105.30
770	76880	99.84
771	76966	99.83
772	77128	99.91
773	77154	99.81
774	79667	102.93
775	77362	99.82
776	77426	99.78
777	77584	99.85
778	78303	100.65
779	77651	99.68
780	77807	99.75
781	77855	99.69
782	77942	99.67
783	78044	99.67
784	78147	99.68
785	78289	99.73
786	78335	99.66
787	80012	101.67
788	82009	104.07
789	79500	100.76
790	78737	99.67
791	78881	99.72
792	78937	99.67
793	79085	99.73
794	80221	101.03
795	86572	108.90
796	85576	107.51
797	79530	99.79
798	79700	99.87
799	79738	99.80
800	81417	101.77
801	79979	99.85
802	80022	99.78
803	81648	101.68
804	81742	101.67
805	80213	99.64
806	80331	99.67
807	80410	99.64
808	80522	99.66
809	90419	111.77
810	82921	102.37
811	80972	99.84
812	81021	99.78
813	84857	104.38
814	83173	102.18
815	81205	99.64
816	85882	105.25
817	82443	100.91
818	81608	99.77
819	81582	99.61
820	83618	101.97
821	81916	99.78
822	82114	99.90
823	83214	101.11
824	82264	99.83
825	86565	104.93
826	82390	99.75
827	82583	99.86
828	83360	100.68
829	91570	110.46
830	82786	99.74
831	82894	99.75
832	84705	101.81
833	82987	99.62
834	83133	99.68
835	85833	102.79
836	85980	102.85
837	84350	100.78
838	83578	99.74
839	83675	99.73
840	83779	99.74
841	84665	100.67
842	84132	99.92
843	84091	99.75
844	84283	99.86
845	84280	99.74
846	85147	100.65
847	84588	99.87
848	84586	99.75
849	84772	99.85
850	84768	99.73
851	88082	103.50
852	84935	99.69
853	85040	99.70
854	85237	99.81
855	87753	102.64
856	85235	99.57
857	85352	99.59
858	87107	101.52
859	85667	99.73
860	86311	100.36
861	85880	99.74
862	87470	101.47
863	85930	99.57
864	86134	99.69
865	86137	99.58
866	86272	99.62
867	86312	99.55
868	86439	99.58
869	87775	101.01
870	86744	99.71
871	87785	100.79
872	86954	99.72
873	87034	99.70
874	87141	99.70
875	87245	99.71
876	87307	99.67
877	88268	100.65
878	101186	115.25
879	94150	107.11
880	87666	99.62
881	87718	99.57
882	94826	107.51
883	91414	103.53
884	89772	101.55
885	88252	99.72
886	88339	99.71
887	88435	99.70
888	88537	99.70
889	88643	99.71
890	90429	101.61
891	88685	99.53
892	88854	99.61
893	88973	99.63
894	89079	99.64
895	91596	102.34
896	89455	99.84
897	89373	99.64
898	89632	99.81
899	90484	100.65
900	89875	99.86
901	92085	102.20
902	92190	102.21
903	92284	102.20
904	92368	102.18
905	92484	102.19
906	92699	102.32
907	92716	102.22
908	92930	102.35
909	92888	102.19
910	95359	104.79
911	95354	104.67
912	93184	102.18
913	93294	102.18
914	93376	102.16
915	93620	102.32
916	93605	102.19
917	97139	105.93
918	93793	102.17
919	93998	102.28
920	94008	102.18
921	94093	102.16
922	94239	102.21
923	93639	101.45
924	92227	99.81
925	92157	99.63
926	92380	99.76
927	92358	99.63
928	94547	101.88
929	92555	99.63
930	92656	99.63
931	92800	99.68
932	92754	99.52
933	92911	99.58
934	92946	99.51
935	95594	102.24
936	93247	99.62
937	93333	99.61
938	93426	99.60
939	93529	99.60
940	93640	99.62
941	96335	102.38
942	93878	99.66
943	93951	99.63
944	94129	99.71
945	94151	99.63
946	94254	99.63
947	95302	100.64
948	96049	101.32
949	94549	99.63
950	94651	99.63
951	96382	101.35
952	94703	99.48
953	94821	99.50
954	94915	99.49
955	95070	99.55
956	95124	99.50
957	95209	99.49
958	95307	99.49
959	95416	99.50
960	95507	99.49
961	104254	108.48
962	96556	100.37
963	95945	99.63
964	100264	104.01
965	95999	99.48
966	96122	99.51
967	96189	99.47
968	96307	99.49
969	98042	101.18
970	96687	99.68
971	98437	101.38
972	96818	99.61
973	97799	100.51
974	97008	99.60
975	97103	99.59
976	97208	99.60
977	98863	101.19
978	97403	99.59
979	98676	100.79
980	97604	99.60
981	97716	99.61
982	97794	99.59
983	97904	99.60
984	98011	99.60
985	98165	99.66
986	98798	100.20
987	98377	99.67
988	98333	99.53
989	98365	99.46
990	106073	107.14
991	103059	103.99
992	98759	99.56
993	98861	99.56
994	98950	99.55
995	99085	99.58
996	99163	99.56
997	99254	99.55
998	100265	100.47
999	99455	99.55
1000	100470	100.47
1001	99522	99.42
1002	99660	99.46
1003	99735	99.44
1004	99857	99.46
1005	99933	99.44
1006	100051	99.45
1007	105581	104.85
1008	102255	101.44
1009	102344	101.43
1010	100673	99.68
1011	102158	101.05
1012	102715	101.50
1013	100765	99.47
1014	101705	100.30
1015	105639	104.08
1016	101147	99.55
1017	101335	99.64
1018	101370	99.58
1019	101470	99.58
1020	101562	99.57
1021	101675	99.58
1022	101765	99.57
1023	101829	99.54
1024	108799	106.25
1025	103088	100.57
1026	109706	106.93
1027	109414	106.54
