N	Total Time	Average CPE
510	4012	7.87
511	4012	7.85
512	4011	7.83
513	4441	8.66
514	4226	8.22
515	4226	8.21
516	4237	8.21
517	4242	8.21
518	4238	8.18
519	4250	8.19
520	4256	8.18
521	4265	8.19
522	4265	8.17
523	4273	8.17
524	4277	8.16
525	4304	8.20
526	4310	8.19
527	4299	8.16
528	4313	8.17
529	4342	8.21
530	4334	8.18
531	4337	8.17
532	4348	8.17
533	4368	8.20
534	4375	8.19
535	4360	8.15
536	4376	8.16
537	4368	8.13
538	4366	8.12
539	4385	8.14
540	4388	8.13
541	4399	8.13
542	4415	8.15
543	4405	8.11
544	4409	8.10
545	4418	8.11
546	4420	8.10
547	4437	8.11
548	4445	8.11
549	4448	8.10
550	4452	8.09
551	4444	8.07
552	4573	8.28
553	7848	14.19
554	4481	8.09
555	4506	8.12
556	4501	8.10
557	4496	8.07
558	4491	8.05
559	4537	8.12
560	4549	8.12
561	4515	8.05
562	4531	8.06
563	4509	8.01
564	4529	8.03
565	4547	8.05
566	4564	8.06
567	4540	8.01
568	4572	8.05
569	5959	10.47
570	4584	8.04
571	4591	8.04
572	13646	23.86
573	4728	8.25
574	4858	8.46
575	4892	8.51
576	9692	16.83
577	5326	9.23
578	8172	14.14
579	6311	10.90
580	13335	22.99
581	6514	11.21
582	6450	11.08
583	8258	14.16
584	5422	9.28
585	4890	8.36
586	7976	13.61
587	7896	13.45
588	4691	7.98
589	4678	7.94
590	4707	7.98
591	4691	7.94
592	5472	9.24
593	4655	7.85
594	4658	7.84
595	4729	7.95
596	4867	8.17
597	5019	8.41
598	5003	8.37
599	5140	8.58
600	4993	8.32
601	4922	8.19
602	4805	7.98
603	5158	8.55
604	5215	8.63
605	6177	10.21
606	5312	8.77
607	5895	9.71
608	4731	7.78
609	4749	7.80
610	4750	7.79
611	4770	7.81
612	5395	8.82
613	4886	7.97
614	4919	8.01
615	4899	7.97
616	5562	9.03
617	5042	8.17
618	5062	8.19
619	5035	8.13
620	5111	8.24
621	5195	8.37
622	5195	8.35
623	5219	8.38
624	5280	8.46
625	5356	8.57
626	5363	8.57
627	5358	8.55
628	6100	9.71
629	5520	8.78
630	5523	8.77
631	5540	8.78
632	5565	8.81
633	5600	8.85
634	5611	8.85
635	5568	8.77
636	5582	8.78
637	5590	8.78
638	5609	8.79
639	5657	8.85
640	5621	8.78
641	5645	8.81
642	5965	9.29
643	5866	9.12
644	5782	8.98
645	5720	8.87
646	5654	8.75
647	5640	8.72
648	5684	8.77
649	5779	8.90
650	5681	8.74
651	5878	9.03
652	5733	8.79
653	5734	8.78
654	5709	8.73
655	5719	8.73
656	5738	8.75
657	5741	8.74
658	5751	8.74
659	5764	8.75
660	5773	8.75
661	6219	9.41
662	5758	8.70
663	5767	8.70
664	5795	8.73
665	5796	8.72
666	5825	8.75
667	5814	8.72
668	8016	12.00
669	5853	8.75
670	5859	8.74
671	5978	8.91
672	5870	8.74
673	5875	8.73
674	5885	8.73
675	5888	8.72
676	5898	8.72
677	5906	8.72
678	5917	8.73
679	5909	8.70
680	5912	8.69
681	5929	8.71
682	5943	8.71
683	6079	8.90
684	5949	8.70
685	5950	8.69
686	5952	8.68
687	5974	8.70
688	5967	8.67
689	5980	8.68
690	5993	8.69
691	5994	8.67
692	6005	8.68
693	6030	8.70
694	6023	8.68
695	6021	8.66
696	6074	8.73
697	6074	8.71
698	6114	8.76
699	6053	8.66
700	6095	8.71
701	6059	8.64
702	6061	8.63
703	6062	8.62
704	6074	8.63
705	6078	8.62
706	6086	8.62
707	7231	10.23
708	6216	8.78
709	6197	8.74
710	6137	8.64
711	6081	8.55
712	6090	8.55
713	6114	8.58
714	6113	8.56
715	6120	8.56
716	6126	8.56
717	6113	8.53
718	6150	8.57
719	6153	8.56
720	6141	8.53
721	6154	8.54
722	6147	8.51
723	6149	8.50
724	6135	8.47
725	6178	8.52
726	6165	8.49
727	6181	8.50
728	6183	8.49
729	6196	8.50
730	6194	8.48
731	6212	8.50
732	6207	8.48
733	6213	8.48
734	6212	8.46
735	6223	8.47
736	6232	8.47
737	6232	8.46
738	6214	8.42
739	6085	8.23
740	6083	8.22
741	6681	9.02
742	5930	7.99
743	5934	7.99
744	5948	7.99
745	6446	8.65
746	5795	7.77
747	5822	7.79
748	5798	7.75
749	5695	7.60
750	5737	7.65
751	5739	7.64
752	5688	7.56
753	5701	7.57
754	5708	7.57
755	5706	7.56
756	5723	7.57
757	5949	7.86
758	6160	8.13
759	6246	8.23
760	6554	8.62
761	6287	8.26
762	6211	8.15
763	6183	8.10
764	6183	8.09
765	6185	8.08
766	6186	8.08
767	6196	8.08
768	6292	8.19
769	6347	8.25
770	6210	8.06
771	6217	8.06
772	6224	8.06
773	6233	8.06
774	6264	8.09
775	6257	8.07
776	6359	8.19
777	6270	8.07
778	6307	8.11
779	6276	8.06
780	6267	8.03
781	6270	8.03
782	6283	8.03
783	6285	8.03
784	6291	8.02
785	6293	8.02
786	6306	8.02
787	6308	8.02
788	6305	8.00
789	6325	8.02
790	6328	8.01
791	6323	7.99
792	6345	8.01
793	6341	8.00
794	6351	8.00
795	6358	8.00
796	6360	7.99
797	6356	7.97
798	6367	7.98
799	6375	7.98
800	6434	8.04
801	6410	8.00
802	6411	7.99
803	6418	7.99
804	6427	7.99
805	6441	8.00
806	6436	7.99
807	6449	7.99
808	6451	7.98
809	6455	7.98
810	6460	7.98
811	6468	7.98
812	6471	7.97
813	6474	7.96
814	6499	7.98
815	6495	7.97
816	6498	7.96
817	6496	7.95
818	6496	7.94
819	6513	7.95
820	6521	7.95
821	6600	8.04
822	6543	7.96
823	6547	7.96
824	6547	7.95
825	6554	7.94
826	6561	7.94
827	6561	7.93
828	6563	7.93
829	6585	7.94
830	6587	7.94
831	6591	7.93
832	6596	7.93
833	6590	7.91
834	6608	7.92
835	6607	7.91
836	6621	7.92
837	6618	7.91
838	6628	7.91
839	6642	7.92
840	6648	7.91
841	6645	7.90
842	6648	7.90
843	6658	7.90
844	6662	7.89
845	6660	7.88
846	6672	7.89
847	6680	7.89
848	6680	7.88
849	6690	7.88
850	6702	7.88
851	6698	7.87
852	6751	7.92
853	6707	7.86
854	6695	7.84
855	6712	7.85
856	6717	7.85
857	6724	7.85
858	6718	7.83
859	6724	7.83
860	6737	7.83
861	6731	7.82
862	6737	7.82
863	6751	7.82
864	6756	7.82
865	6767	7.82
866	6794	7.85
867	6783	7.82
868	6791	7.82
869	6801	7.83
870	6803	7.82
871	6805	7.81
872	6811	7.81
873	6822	7.81
874	6831	7.82
875	6832	7.81
876	6838	7.81
877	6855	7.82
878	6846	7.80
879	6848	7.79
880	6866	7.80
881	6860	7.79
882	6956	7.89
883	6874	7.78
884	6886	7.79
885	6895	7.79
886	6895	7.78
887	6895	7.77
888	6897	7.77
