N	Total Time	Average CPE
601	6605	10.99
602	6605	10.97
603	6621	10.98
604	6652	11.01
605	6653	11.00
606	6641	10.96
607	6659	10.97
608	6664	10.96
609	6813	11.19
610	6727	11.03
611	6673	10.92
612	6685	10.92
613	6721	10.96
614	6746	10.99
615	6788	11.04
616	6741	10.94
617	6725	10.90
618	6742	10.91
619	6739	10.89
620	7010	11.31
621	6762	10.89
622	6780	10.90
623	6791	10.90
624	6907	11.07
625	6924	11.08
626	6793	10.85
627	6814	10.87
628	6825	10.87
629	6875	10.93
630	6832	10.84
631	6849	10.85
632	7045	11.15
633	6963	11.00
634	7314	11.54
635	6892	10.85
636	6895	10.84
637	6915	10.86
638	7053	11.05
639	6940	10.86
640	6943	10.85
641	6957	10.85
642	6963	10.85
643	6969	10.84
644	6974	10.83
645	6982	10.82
646	6990	10.82
647	7001	10.82
648	7002	10.81
649	7019	10.82
650	7062	10.86
651	7023	10.79
652	7027	10.78
653	7041	10.78
654	7071	10.81
655	7067	10.79
656	7076	10.79
657	7085	10.78
658	7088	10.77
659	7100	10.77
660	7113	10.78
661	7122	10.77
662	7122	10.76
663	7146	10.78
664	7159	10.78
665	7155	10.76
666	7167	10.76
667	7158	10.73
668	7156	10.71
669	7151	10.69
670	7193	10.74
671	7181	10.70
672	7190	10.70
673	7215	10.72
674	7219	10.71
675	7235	10.72
676	7267	10.75
677	7278	10.75
678	7278	10.73
679	7269	10.71
680	7371	10.84
681	7264	10.67
682	7263	10.65
683	7268	10.64
684	7287	10.65
685	7284	10.63
686	7299	10.64
687	7464	10.86
688	7349	10.68
689	7353	10.67
690	7327	10.62
691	7325	10.60
692	7324	10.58
693	7355	10.61
694	7362	10.61
695	7363	10.59
696	7356	10.57
697	7364	10.57
698	7374	10.56
699	7516	10.75
700	7412	10.59
701	7399	10.55
702	7410	10.56
703	7422	10.56
704	7430	10.55
705	7441	10.55
706	7440	10.54
707	7452	10.54
708	7454	10.53
709	7467	10.53
710	7480	10.54
711	7480	10.52
712	7493	10.52
713	7500	10.52
714	7559	10.59
715	7541	10.55
716	7568	10.57
717	7532	10.50
718	7537	10.50
719	7546	10.50
720	7555	10.49
721	7562	10.49
722	7694	10.66
723	7580	10.48
724	7588	10.48
725	7595	10.48
726	7605	10.48
727	7611	10.47
728	7624	10.47
729	7633	10.47
730	7655	10.49
731	7649	10.46
732	7643	10.44
733	7646	10.43
734	7657	10.43
735	7664	10.43
736	7676	10.43
737	7724	10.48
738	7703	10.44
739	7691	10.41
740	7696	10.40
741	7706	10.40
742	7716	10.40
743	7721	10.39
744	7736	10.40
745	7745	10.40
746	7747	10.38
747	7755	10.38
748	7772	10.39
749	7774	10.38
750	7780	10.37
