N	Total Time	Average CPE
741	129308	174.50
742	129502	174.53
743	129940	174.89
744	133753	179.78
745	133733	179.51
746	130964	175.55
747	132817	177.80
748	159593	213.36
749	142943	190.85
750	132241	176.32
751	134126	178.60
752	147215	195.76
753	133267	176.98
754	148935	197.53
755	133990	177.47
756	135666	179.45
757	155600	205.55
758	138334	182.50
759	157413	207.40
760	148099	194.87
761	144881	190.38
762	139895	183.59
763	150004	196.60
764	168185	220.14
765	142024	185.65
766	155757	203.34
767	141800	184.88
768	162539	211.64
769	149545	194.47
770	147392	191.42
771	142748	185.15
772	155641	201.61
773	162856	210.68
774	146471	189.24
775	152242	196.44
776	144750	186.53
777	152636	196.44
778	153988	197.93
779	162276	208.31
780	145939	187.10
781	151802	194.37
782	146688	187.58
783	155709	198.86
784	178670	227.90
785	152119	193.78
786	155311	197.60
787	153095	194.53
788	155504	197.34
789	165305	209.51
790	171023	216.48
791	169852	214.73
792	174666	220.54
793	172787	217.89
794	173122	218.04
795	174378	219.34
796	175546	220.54
797	177512	222.73
798	174944	219.23
799	175379	219.50
800	177818	222.27
801	176430	220.26
802	176620	220.22
803	180173	224.37
804	179266	222.97
805	183084	227.43
806	180032	223.36
807	182643	226.32
808	186147	230.38
809	181983	224.95
810	179083	221.09
811	183502	226.27
812	182551	224.82
813	183838	226.12
814	180801	222.11
815	187854	230.50
816	186840	228.97
817	183376	224.45
818	182500	223.11
819	184365	225.11
820	185686	226.45
821	183403	223.39
822	171163	208.23
823	167470	203.49
824	173159	210.14
825	184098	223.15
826	170728	206.69
827	170588	206.27
828	167596	202.41
829	167847	202.47
830	168142	202.58
831	169592	204.08
832	170940	205.46
833	169378	203.33
834	171779	205.97
835	170261	203.91
836	171065	204.62
837	171042	204.35
838	171401	204.54
839	171969	204.97
840	173988	207.13
841	172410	205.01
842	173077	205.55
843	173336	205.62
844	177018	209.74
845	173881	205.78
846	174884	206.72
847	177242	209.26
848	176539	208.18
849	175861	207.14
850	176730	207.92
851	176493	207.39
852	176826	207.54
853	177209	207.75
854	177604	207.97
855	177893	208.06
856	178249	208.23
857	178673	208.49
858	179034	208.66
859	179522	208.99
860	179792	209.06
861	180179	209.27
862	180577	209.49
863	180964	209.69
864	181417	209.97
865	181635	209.98
866	182268	210.47
867	182777	210.82
868	182999	210.83
869	183552	211.22
870	183739	211.19
871	184259	211.55
872	184841	211.97
873	185299	212.26
874	185614	212.37
875	185988	212.56
876	186229	212.59
877	186621	212.79
878	187273	213.29
879	187382	213.18
880	184981	210.21
881	178925	203.09
882	181106	205.34
883	179733	203.55
884	186421	210.88
885	180639	204.11
886	182692	206.20
887	191640	216.05
888	181772	204.70
889	182158	204.90
890	192657	216.47
891	183042	205.43
892	183248	205.43
893	189866	212.62
894	184085	205.91
895	184451	206.09
896	209975	234.35
897	212125	236.48
898	187871	209.21
899	186003	206.90
900	188982	209.98
901	197941	219.69
902	195099	216.30
903	192864	213.58
904	197482	218.45
905	193141	213.42
906	193610	213.70
907	194120	214.02
908	198754	218.89
909	200779	220.88
910	195291	214.61
911	204728	224.73
912	196172	215.10
913	196466	215.19
914	196886	215.41
915	197224	215.55
916	197753	215.89
917	198022	215.95
918	198561	216.30
919	198765	216.28
920	199473	216.82
921	199768	216.90
922	200278	217.22
923	200530	217.26
924	201125	217.67
925	201384	217.71
926	201876	218.01
927	202393	218.33
928	202710	218.44
929	203109	218.63
930	203510	218.83
931	203770	218.87
932	204265	219.17
933	204735	219.44
934	205146	219.64
935	205592	219.88
936	206155	220.25
937	210496	224.65
938	206546	220.20
939	206712	220.14
940	211206	224.69
941	212057	225.35
942	216419	229.74
943	208631	221.24
944	213068	225.71
945	209363	221.55
946	215046	227.32
947	214533	226.54
948	210794	222.36
949	215879	227.48
950	211725	222.87
951	224233	235.79
952	223974	235.27
953	220337	231.20
954	222743	233.48
955	218375	228.66
956	214093	223.95
957	241174	252.01
958	219514	229.14
959	227421	237.14
960	246124	256.38
961	225662	234.82
962	230600	239.71
963	238394	247.55
964	223291	231.63
965	226724	234.95
966	228724	236.77
967	224773	232.44
968	226019	233.49
969	230394	237.76
970	230979	238.12
971	227003	233.78
972	230327	236.96
973	240926	247.61
974	229367	235.49
975	234654	240.67
976	255142	261.42
977	255010	261.01
978	259801	265.65
979	256455	261.96
980	251999	257.14
981	257126	262.11
982	251472	256.08
983	233988	238.03
984	254893	259.04
985	242089	245.78
986	236333	239.69
987	251485	254.80
988	238695	241.59
989	236097	238.72
990	246223	248.71
991	238052	240.21
992	238407	240.33
993	236684	238.35
994	238241	239.68
995	242158	243.37
996	256158	257.19
997	242489	243.22
998	245501	245.99
999	258546	258.80
1000	242506	242.51
1001	249081	248.83
1002	249977	249.48
1003	243539	242.81
1004	244630	243.66
1005	243851	242.64
1006	244838	243.38
1007	243624	241.93
1008	243296	241.37
1009	243511	241.34
1010	245233	242.80
1011	245005	242.34
