N	Total Time	Average CPE
483	7591	15.72
484	7610	15.72
485	7635	15.74
486	7681	15.80
487	7667	15.74
488	7665	15.71
489	7694	15.73
490	7706	15.73
491	7728	15.74
492	7769	15.79
493	7781	15.78
494	7771	15.73
495	7795	15.75
496	7823	15.77
497	7824	15.74
498	7980	16.02
499	7840	15.71
500	7842	15.68
501	7872	15.71
502	7904	15.75
503	7904	15.71
504	7928	15.73
505	7942	15.73
506	7963	15.74
507	7987	15.75
508	8071	15.89
509	8008	15.73
510	8020	15.73
511	8034	15.72
512	8030	15.68
513	8077	15.74
514	8082	15.72
515	8102	15.73
516	8119	15.73
517	8149	15.76
518	8776	16.94
519	8198	15.80
520	8188	15.75
521	8204	15.75
522	8212	15.73
523	8219	15.72
524	8248	15.74
525	8260	15.73
526	8270	15.72
527	8275	15.70
528	8313	15.74
529	8325	15.74
530	8338	15.73
531	8348	15.72
532	8426	15.84
533	8376	15.71
534	8426	15.78
535	8402	15.70
536	8447	15.76
537	8901	16.58
538	8465	15.73
539	8471	15.72
540	8493	15.73
541	8504	15.72
542	8515	15.71
543	8543	15.73
544	8584	15.78
545	8612	15.80
546	8601	15.75
547	8612	15.74
548	8618	15.73
549	8628	15.72
550	8654	15.73
551	8673	15.74
552	8683	15.73
553	8694	15.72
554	8702	15.71
555	9577	17.26
556	8752	15.74
557	8767	15.74
558	8766	15.71
559	8783	15.71
560	8814	15.74
561	8841	15.76
562	8841	15.73
563	8845	15.71
564	8877	15.74
565	8895	15.74
566	8911	15.74
567	9096	16.04
568	8974	15.80
569	8971	15.77
570	8978	15.75
571	9230	16.16
572	9010	15.75
573	9026	15.75
574	9055	15.78
575	9041	15.72
576	9086	15.77
577	9094	15.76
578	9311	16.11
579	9210	15.91
580	9126	15.73
581	9134	15.72
582	9174	15.76
583	9176	15.74
584	9193	15.74
585	9203	15.73
586	9211	15.72
587	9418	16.04
588	9265	15.76
589	9286	15.77
590	9287	15.74
591	9304	15.74
592	9306	15.72
593	9345	15.76
594	9343	15.73
595	9374	15.75
596	9375	15.73
597	9526	15.96
598	9410	15.74
599	9434	15.75
600	9446	15.74
601	9477	15.77
602	9678	16.08
603	9487	15.73
604	9503	15.73
605	9931	16.41
606	9565	15.78
607	9550	15.73
608	9567	15.74
609	9586	15.74
610	9645	15.81
611	9624	15.75
612	9633	15.74
613	9722	15.86
614	9671	15.75
615	9672	15.73
616	9698	15.74
617	9847	15.96
618	9745	15.77
619	9745	15.74
620	9755	15.73
621	9869	15.89
622	9810	15.77
623	10175	16.33
624	9915	15.89
625	10410	16.66
626	12836	20.50
627	27385	43.68
628	21879	34.84
629	10939	17.39
630	10691	16.97
631	10584	16.77
632	10847	17.16
633	9989	15.78
634	10003	15.78
635	9999	15.75
636	10035	15.78
637	10177	15.98
638	10072	15.79
639	10045	15.72
640	10069	15.73
641	10082	15.73
642	10120	15.76
643	10103	15.71
644	10139	15.74
645	10258	15.90
646	10175	15.75
647	10187	15.74
648	10203	15.75
649	10215	15.74
650	10234	15.74
651	10260	15.76
652	10253	15.73
653	10275	15.74
654	10322	15.78
655	11341	17.31
656	10676	16.27
657	11464	17.45
658	10813	16.43
659	10517	15.96
660	10446	15.83
661	10449	15.81
662	10418	15.74
663	10454	15.77
664	10444	15.73
665	10476	15.75
666	10479	15.73
667	10481	15.71
668	10516	15.74
669	10508	15.71
670	10545	15.74
671	10686	15.93
672	10649	15.85
673	10594	15.74
674	10595	15.72
675	10624	15.74
676	10639	15.74
677	10647	15.73
678	10670	15.74
679	10691	15.75
680	10684	15.71
681	10733	15.76
682	10772	15.79
683	10766	15.76
684	10851	15.86
685	10796	15.76
686	10812	15.76
687	10863	15.81
688	10838	15.75
689	10839	15.73
690	10856	15.73
691	10868	15.73
692	10901	15.75
693	13695	19.76
694	15346	22.11
695	15345	22.08
696	15361	22.07
697	15384	22.07
698	15406	22.07
699	15433	22.08
700	15434	22.05
701	15475	22.08
702	15493	22.07
703	15521	22.08
704	15533	22.06
705	15557	22.07
706	15585	22.08
707	15606	22.07
708	15631	22.08
709	15646	22.07
710	15676	22.08
711	15700	22.08
712	15720	22.08
713	15736	22.07
714	13399	18.77
715	11249	15.73
716	11286	15.76
717	11288	15.74
718	11296	15.73
719	11336	15.77
720	11321	15.72
721	11362	15.76
722	11372	15.75
723	11386	15.75
724	11418	15.77
725	11430	15.77
726	11427	15.74
727	11662	16.04
728	11642	15.99
729	11480	15.75
730	11498	15.75
731	11471	15.69
732	11500	15.71
733	11524	15.72
734	11530	15.71
735	11929	16.23
736	11571	15.72
737	11580	15.71
738	11602	15.72
739	11623	15.73
740	11614	15.69
741	11660	15.74
742	11662	15.72
743	11777	15.85
744	11692	15.72
745	11710	15.72
746	11735	15.73
747	11748	15.73
748	11767	15.73
749	11885	15.87
750	11794	15.73
751	11844	15.77
752	11841	15.75
753	11838	15.72
754	11869	15.74
755	11893	15.75
756	11898	15.74
757	11896	15.71
758	11909	15.71
759	11938	15.73
760	11962	15.74
761	11967	15.73
762	11984	15.73
763	11996	15.72
764	12014	15.73
765	12009	15.70
766	12034	15.71
767	12066	15.73
768	12068	15.71
769	12098	15.73
770	12201	15.85
771	12127	15.73
772	12133	15.72
773	12160	15.73
774	12177	15.73
775	12194	15.73
776	12195	15.72
777	12219	15.73
778	12234	15.72
779	12255	15.73
780	12240	15.69
781	12262	15.70
782	12306	15.74
783	12301	15.71
784	12408	15.83
