N	Total Time	Average CPE
519	5382	10.37
520	7001	13.46
521	5368	10.30
522	5371	10.29
523	5354	10.24
524	5401	10.31
525	5391	10.27
526	5404	10.27
527	5413	10.27
528	5398	10.22
529	5328	10.07
530	5311	10.02
531	5430	10.23
532	5467	10.28
533	5569	10.45
534	5588	10.46
535	5510	10.30
536	6261	11.68
537	5365	9.99
538	5366	9.97
539	5841	10.84
540	5365	9.94
541	5382	9.95
542	5408	9.98
543	5659	10.42
544	9901	18.20
545	5889	10.81
546	5700	10.44
547	5580	10.20
548	5915	10.79
549	5708	10.40
550	5622	10.22
551	6401	11.62
552	5795	10.50
553	5805	10.50
554	5782	10.44
555	5791	10.43
556	5809	10.45
557	6002	10.78
558	5865	10.51
559	5847	10.46
560	5857	10.46
561	5919	10.55
562	5876	10.46
563	5884	10.45
564	5880	10.43
565	5847	10.35
566	5719	10.10
567	5776	10.19
568	5785	10.18
569	5735	10.08
570	5771	10.12
571	5799	10.16
572	5822	10.18
573	6016	10.50
574	6124	10.67
575	6014	10.46
576	5999	10.41
577	5999	10.40
578	6047	10.46
579	6058	10.46
580	6040	10.41
581	6027	10.37
582	6070	10.43
583	6094	10.45
584	6282	10.76
585	6071	10.38
586	6026	10.28
587	6007	10.23
588	6018	10.23
589	6029	10.24
590	6083	10.31
591	6086	10.30
592	6750	11.40
593	6192	10.44
594	6226	10.48
595	6191	10.41
596	6163	10.34
597	6210	10.40
598	7154	11.96
599	6117	10.21
600	7041	11.73
601	6332	10.54
602	6179	10.26
603	6215	10.31
604	6215	10.29
605	6226	10.29
606	6222	10.27
607	6232	10.27
608	6251	10.28
609	6246	10.26
610	6161	10.10
611	6108	10.00
612	6084	9.94
613	6067	9.90
614	7714	12.56
615	6406	10.42
616	6194	10.06
617	6117	9.91
618	6115	9.89
619	6132	9.91
620	6138	9.90
621	6254	10.07
622	6190	9.95
623	6172	9.91
624	6606	10.59
625	5983	9.57
626	6097	9.74
627	7198	11.48
628	6400	10.19
629	5984	9.51
630	5998	9.52
631	5987	9.49
632	6337	10.03
633	6014	9.50
634	6049	9.54
635	6063	9.55
636	6060	9.53
637	6061	9.51
638	6060	9.50
639	6071	9.50
640	6074	9.49
641	6104	9.52
642	6094	9.49
643	6123	9.52
644	6919	10.74
645	6010	9.32
646	5985	9.26
647	5989	9.26
648	5987	9.24
