N	Total Time	Average CPE
544	6308	11.60
545	6319	11.59
546	6330	11.59
547	6335	11.58
548	6352	11.59
549	6361	11.59
550	6373	11.59
551	6387	11.59
552	6402	11.60
553	6402	11.58
554	6418	11.58
555	6437	11.60
556	6449	11.60
557	6460	11.60
558	7389	13.24
559	6479	11.59
560	6471	11.56
561	6573	11.72
562	6497	11.56
563	6510	11.56
564	6538	11.59
565	6531	11.56
566	6580	11.63
567	6710	11.83
568	6597	11.61
569	6633	11.66
570	6594	11.57
571	6612	11.58
572	6621	11.58
573	6635	11.58
574	6652	11.59
575	6654	11.57
576	6629	11.51
577	6675	11.57
578	6685	11.57
579	6704	11.58
580	6678	11.51
581	6858	11.80
582	7523	12.93
583	6853	11.75
584	6755	11.57
585	6766	11.57
586	6770	11.55
587	6907	11.77
588	6814	11.59
589	6818	11.58
590	6822	11.56
591	6843	11.58
592	6929	11.70
593	6868	11.58
594	6880	11.58
595	6885	11.57
596	13384	22.46
597	9439	15.81
598	7980	13.34
599	9649	16.11
600	10235	17.06
601	6941	11.55
602	6975	11.59
603	6980	11.58
604	6995	11.58
605	7012	11.59
606	7055	11.64
607	7031	11.58
608	7039	11.58
609	10593	17.39
610	7058	11.57
611	7079	11.59
612	7087	11.58
613	7091	11.57
614	7109	11.58
615	7120	11.58
616	7133	11.58
617	7134	11.56
618	7157	11.58
619	7171	11.58
620	7302	11.78
621	7191	11.58
622	7202	11.58
623	8050	12.92
624	7218	11.57
625	7087	11.34
626	7203	11.51
627	7252	11.57
628	7259	11.56
629	7277	11.57
630	7285	11.56
631	7299	11.57
632	7317	11.58
633	7317	11.56
634	7338	11.57
635	7345	11.57
636	7357	11.57
637	7376	11.58
638	7377	11.56
639	7390	11.56
640	7366	11.51
641	7403	11.55
642	7514	11.70
643	7430	11.56
644	7451	11.57
645	7476	11.59
646	7474	11.57
647	7488	11.57
648	7492	11.56
649	7508	11.57
650	7519	11.57
651	7530	11.57
652	7539	11.56
653	7683	11.77
654	7565	11.57
655	7591	11.59
656	7582	11.56
657	7599	11.57
658	7677	11.67
659	7624	11.57
660	7596	11.51
661	7650	11.57
662	7662	11.57
663	7668	11.57
664	7672	11.55
665	7765	11.68
666	7700	11.56
667	7716	11.57
668	7732	11.57
669	7731	11.56
670	7749	11.57
671	7772	11.58
672	7774	11.57
673	7800	11.59
674	7782	11.55
675	7807	11.57
676	7828	11.58
677	7825	11.56
678	7851	11.58
679	7864	11.58
680	7839	11.53
681	7886	11.58
682	7879	11.55
683	7912	11.58
684	7917	11.57
685	7918	11.56
686	7941	11.58
687	8018	11.67
688	7970	11.58
689	7970	11.57
690	8028	11.63
691	7994	11.57
692	7998	11.56
693	8020	11.57
694	8024	11.56
695	8031	11.56
696	9050	13.00
697	8104	11.63
698	11189	16.03
699	8138	11.64
700	8799	12.57
701	11385	16.24
702	9362	13.34
703	8748	12.44
704	8143	11.57
705	8193	11.62
706	8164	11.56
707	8168	11.55
708	8194	11.57
709	8218	11.59
710	10258	14.45
711	8215	11.55
712	8258	11.60
713	12687	17.79
714	9688	13.57
715	8302	11.61
716	8291	11.58
717	8300	11.58
718	10316	14.37
719	9139	12.71
720	8300	11.53
721	10328	14.32
722	8346	11.56
723	12554	17.36
724	8628	11.92
725	8602	11.86
726	8616	11.87
727	8616	11.85
728	8624	11.85
729	8634	11.84
730	8647	11.85
731	8656	11.84
732	8681	11.86
733	8680	11.84
734	8689	11.84
735	8708	11.85
736	8790	11.94
737	8821	11.97
738	8744	11.85
739	8761	11.86
740	8742	11.81
741	8770	11.84
742	8788	11.84
743	8802	11.85
744	8817	11.85
745	8822	11.84
746	8841	11.85
747	8844	11.84
748	8855	11.84
749	8884	11.86
750	8840	11.79
751	8891	11.84
752	8904	11.84
753	8926	11.85
754	8932	11.85
755	8943	11.85
756	8958	11.85
757	8964	11.84
758	8989	11.86
759	8988	11.84
760	8955	11.78
761	9006	11.83
762	9025	11.84
763	9038	11.85
764	9055	11.85
765	9053	11.83
766	9096	11.87
767	9084	11.84
768	9087	11.83
769	9104	11.84
770	9118	11.84
771	9124	11.83
772	9140	11.84
773	9174	11.87
774	9249	11.95
775	9181	11.85
776	9209	11.87
777	9210	11.85
778	9226	11.86
779	9216	11.83
780	9184	11.77
781	9241	11.83
782	9267	11.85
783	9277	11.85
784	9297	11.86
785	9302	11.85
786	9310	11.84
787	9325	11.85
788	9339	11.85
789	9348	11.85
790	9354	11.84
791	9381	11.86
792	9384	11.85
793	9502	11.98
794	9408	11.85
795	9414	11.84
796	9431	11.85
797	9452	11.86
798	13870	17.38
799	11420	14.29
800	9418	11.77
801	9456	11.81
802	9544	11.90
803	9525	11.86
804	9532	11.86
805	9548	11.86
806	9551	11.85
807	9567	11.86
808	9584	11.86
809	9596	11.86
810	9614	11.87
811	9661	11.91
812	9640	11.87
813	9634	11.85
814	9655	11.86
815	9656	11.85
816	9782	11.99
817	9792	11.99
818	9696	11.85
819	9752	11.91
820	9685	11.81
821	9723	11.84
822	9740	11.85
823	9758	11.86
824	9763	11.85
825	9775	11.85
826	9786	11.85
827	9806	11.86
828	9812	11.85
829	9834	11.86
830	9818	11.83
831	9847	11.85
832	9864	11.86
833	9866	11.84
834	9892	11.86
835	9896	11.85
836	9915	11.86
837	9914	11.84
838	9933	11.85
839	9946	11.85
840	9913	11.80
841	9952	11.83
842	9980	11.85
843	9990	11.85
844	10009	11.86
845	10022	11.86
